txn_id,txn_date,account_id,rep_id,division,sku_id,supplier_id,cases_sold,discount_pct,revenue_usd,channel
6739,2025-03-03,178,15,Spirits Division,1004,12,1,0.0,216.0,Off-Premise
6740,2024-07-02,116,6,Fairfield County,2009,4,2,7.0,535.68,On-Premise
6741,2025-05-18,9,1,North Division,2012,6,1,0.0,240.0,Off-Premise
6742,2025-12-05,24,2,North Division,2011,5,9,0.0,4104.0,On-Premise
6743,2025-10-22,140,9,Worldwide Wines,2012,6,2,0.0,480.0,On-Premise
6744,2024-09-07,177,10,Spirits Division,2005,8,7,0.0,2940.0,On-Premise
6745,2024-01-30,150,10,Spirits Division,2001,4,3,0.0,900.0,On-Premise
6746,2024-05-02,138,8,Worldwide Wines,1004,12,2,0.0,432.0,Off-Premise
6747,2024-10-10,132,8,Worldwide Wines,2008,6,14,0.0,2352.0,Off-Premise
6748,2025-05-19,19,2,North Division,1009,3,2,0.0,168.0,On-Premise
6749,2024-03-09,7,1,North Division,1008,2,3,0.0,216.0,On-Premise
6750,2025-09-05,144,14,Worldwide Wines,2013,5,1,0.0,276.0,On-Premise
6751,2025-01-05,64,4,South Division,2011,5,3,0.0,1368.0,On-Premise
6752,2025-08-18,18,12,North Division,1002,11,3,0.0,432.0,Off-Premise
6753,2025-05-07,63,4,South Division,2014,5,1,3.0,291.0,On-Premise
6754,2025-08-02,26,2,North Division,2009,4,7,0.0,2016.0,Off-Premise
6755,2025-03-22,115,7,Fairfield County,2006,15,2,0.0,816.0,Off-Premise
6756,2024-09-21,162,15,Spirits Division,2009,4,1,0.0,288.0,On-Premise
6757,2025-10-05,160,10,Spirits Division,2008,6,3,7.0,468.72,On-Premise
6758,2025-12-03,114,5,Fairfield County,1001,1,1,5.0,114.0,Off-Premise
6759,2025-05-02,69,3,South Division,2009,4,4,3.0,1117.44,On-Premise
6760,2025-12-11,21,1,North Division,2002,5,11,0.0,2640.0,On-Premise
6761,2024-05-02,167,11,Spirits Division,1007,10,2,0.0,528.0,On-Premise
6762,2025-01-17,74,3,South Division,1009,3,1,0.0,84.0,On-Premise
6763,2025-06-08,42,13,South Division,1001,1,1,0.0,120.0,On-Premise
6764,2025-08-12,35,12,North Division,2003,7,1,0.0,264.0,On-Premise
6765,2024-01-18,27,1,North Division,2006,15,1,0.0,408.0,Off-Premise
6766,2024-09-22,18,12,North Division,1001,1,7,0.0,840.0,Off-Premise
6767,2024-06-15,75,3,South Division,2008,6,22,0.0,3696.0,Off-Premise
6768,2025-08-18,42,13,South Division,1010,2,2,0.0,176.0,On-Premise
6769,2024-02-29,22,1,North Division,2005,8,2,0.0,840.0,On-Premise
6770,2024-05-29,54,4,South Division,1007,10,10,0.0,2640.0,Off-Premise
6771,2024-11-23,175,11,Spirits Division,2006,15,10,0.0,4080.0,On-Premise
6772,2025-04-17,78,4,South Division,1003,1,5,3.0,640.2,Off-Premise
6773,2025-12-10,185,10,Spirits Division,2009,4,7,0.0,2016.0,On-Premise
6774,2024-05-18,62,3,South Division,1004,12,3,0.0,648.0,Off-Premise
6775,2024-12-31,125,14,Worldwide Wines,2002,5,3,0.0,720.0,On-Premise
6776,2024-06-16,88,6,Fairfield County,1007,10,5,0.0,1320.0,Off-Premise
6777,2024-02-24,145,9,Worldwide Wines,2002,5,1,0.0,240.0,On-Premise
6778,2024-10-06,91,6,Fairfield County,1009,3,4,5.0,319.2,On-Premise
6779,2025-01-04,122,8,Worldwide Wines,2007,14,3,0.0,576.0,On-Premise
6780,2025-03-05,28,12,North Division,2010,5,6,10.0,1684.8,On-Premise
6781,2025-10-13,130,14,Worldwide Wines,1006,9,3,0.0,384.0,Off-Premise
6782,2024-12-30,144,14,Worldwide Wines,2013,5,20,0.0,5520.0,On-Premise
6783,2024-02-19,77,3,South Division,2010,5,4,5.0,1185.6,Off-Premise
6784,2024-10-23,106,5,Fairfield County,2001,4,2,0.0,600.0,On-Premise
6785,2024-10-25,31,12,North Division,1001,1,2,0.0,240.0,Off-Premise
6786,2025-06-26,62,3,South Division,2006,15,11,0.0,4488.0,Off-Premise
6787,2025-10-16,109,7,Fairfield County,1010,2,5,0.0,440.0,On-Premise
6788,2024-03-19,24,2,North Division,2004,7,1,0.0,360.0,On-Premise
6789,2025-06-10,70,13,South Division,1003,1,1,0.0,132.0,On-Premise
6790,2024-07-17,26,2,North Division,2006,15,1,5.0,387.6,Off-Premise
6791,2025-10-05,37,12,North Division,1004,12,2,0.0,432.0,Off-Premise
6792,2024-07-06,154,15,Spirits Division,1009,3,13,0.0,1092.0,On-Premise
6793,2024-04-06,138,8,Worldwide Wines,1007,10,4,0.0,1056.0,Off-Premise
6794,2025-09-05,86,7,Fairfield County,2001,4,1,3.0,291.0,On-Premise
6795,2024-06-20,36,1,North Division,2004,7,8,0.0,2880.0,Off-Premise
6796,2025-07-10,127,9,Worldwide Wines,2015,4,25,7.0,5301.0,On-Premise
6797,2024-11-26,72,3,South Division,2002,5,5,0.0,1200.0,Off-Premise
6798,2024-11-19,6,12,North Division,2013,5,3,0.0,828.0,Off-Premise
6799,2025-12-02,77,3,South Division,2003,7,2,0.0,528.0,Off-Premise
6800,2024-11-04,79,3,South Division,1005,13,4,0.0,624.0,On-Premise
6801,2024-10-04,121,14,Worldwide Wines,2005,8,8,0.0,3360.0,On-Premise
6802,2025-12-02,22,1,North Division,2015,4,34,0.0,7752.0,On-Premise
6803,2025-12-15,129,8,Worldwide Wines,2003,7,3,0.0,792.0,Off-Premise
6804,2025-12-05,131,14,Worldwide Wines,2001,4,3,0.0,900.0,Off-Premise
6805,2025-01-06,49,3,South Division,2015,4,3,0.0,684.0,On-Premise
6806,2024-04-08,128,8,Worldwide Wines,1005,13,7,0.0,1092.0,Off-Premise
6807,2025-07-01,74,3,South Division,2009,4,12,5.0,3283.2,On-Premise
6808,2025-08-16,32,2,North Division,2014,5,2,5.0,570.0,On-Premise
6809,2024-12-26,69,3,South Division,1005,13,1,0.0,156.0,On-Premise
6810,2024-05-27,29,1,North Division,1002,11,3,5.0,410.4,Off-Premise
6811,2024-01-14,113,6,Fairfield County,1007,10,2,5.0,501.6,Off-Premise
6812,2024-05-20,72,3,South Division,1004,12,1,0.0,216.0,Off-Premise
6813,2025-06-14,133,8,Worldwide Wines,2010,5,1,0.0,312.0,On-Premise
6814,2024-10-15,62,3,South Division,2005,8,21,0.0,8820.0,Off-Premise
6815,2025-01-16,34,1,North Division,2009,4,7,0.0,2016.0,Off-Premise
6816,2025-05-11,1,1,North Division,1008,2,2,0.0,144.0,On-Premise
6817,2025-02-25,1,1,North Division,2007,14,1,0.0,192.0,On-Premise
6818,2024-12-14,156,10,Spirits Division,2006,15,1,0.0,408.0,Off-Premise
6819,2024-06-15,114,5,Fairfield County,2007,14,3,5.0,547.2,Off-Premise
6820,2024-04-14,145,9,Worldwide Wines,2001,4,2,0.0,600.0,On-Premise
6821,2024-08-11,91,6,Fairfield County,2015,4,11,0.0,2508.0,On-Premise
6822,2024-06-07,184,10,Spirits Division,1002,11,1,0.0,144.0,On-Premise
6823,2025-05-30,59,3,South Division,2007,14,1,0.0,192.0,On-Premise
6824,2024-08-14,127,9,Worldwide Wines,2004,7,4,0.0,1440.0,On-Premise
6825,2024-07-11,69,3,South Division,1004,12,1,0.0,216.0,On-Premise
6826,2025-07-26,31,12,North Division,2001,4,11,0.0,3300.0,Off-Premise
6827,2025-09-20,90,5,Fairfield County,2014,5,5,0.0,1500.0,On-Premise
6828,2025-12-07,59,3,South Division,2006,15,2,3.0,791.52,On-Premise
6829,2025-06-22,25,2,North Division,1005,13,14,0.0,2184.0,Off-Premise
6830,2025-06-28,99,7,Fairfield County,2014,5,21,7.0,5859.0,On-Premise
6831,2025-12-30,13,1,North Division,2005,8,1,3.0,407.4,Off-Premise
6832,2025-07-18,140,9,Worldwide Wines,1006,9,1,3.0,124.16,On-Premise
6833,2025-12-20,126,8,Worldwide Wines,2012,6,4,0.0,960.0,On-Premise
6834,2024-04-26,86,7,Fairfield County,2008,6,3,0.0,504.0,On-Premise
6835,2025-03-03,178,15,Spirits Division,2006,15,2,0.0,816.0,Off-Premise
6836,2025-04-16,77,3,South Division,2015,4,2,0.0,456.0,Off-Premise
6837,2024-03-19,162,15,Spirits Division,2010,5,14,0.0,4368.0,On-Premise
6838,2024-04-29,52,4,South Division,2009,4,6,0.0,1728.0,Off-Premise
6839,2024-05-14,184,10,Spirits Division,2015,4,19,0.0,4332.0,On-Premise
6840,2024-01-18,10,2,North Division,2006,15,3,0.0,1224.0,Off-Premise
6841,2025-05-06,158,11,Spirits Division,1005,13,2,0.0,312.0,Off-Premise
6842,2024-12-22,104,7,Fairfield County,1001,1,2,0.0,240.0,Off-Premise
6843,2024-11-15,100,6,Fairfield County,1001,1,5,0.0,600.0,On-Premise
6844,2025-12-08,13,1,North Division,1010,2,13,0.0,1144.0,Off-Premise
6845,2025-01-06,158,11,Spirits Division,2009,4,4,0.0,1152.0,Off-Premise
6846,2024-05-22,158,11,Spirits Division,2008,6,1,0.0,168.0,Off-Premise
6847,2025-03-28,73,13,South Division,2004,7,1,0.0,360.0,Off-Premise
6848,2025-09-03,87,5,Fairfield County,2002,5,4,0.0,960.0,On-Premise
6849,2025-06-19,144,14,Worldwide Wines,1003,1,2,10.0,237.6,On-Premise
6850,2024-12-16,72,3,South Division,2008,6,24,0.0,4032.0,Off-Premise
6851,2024-06-25,77,3,South Division,2011,5,2,0.0,912.0,Off-Premise
6852,2025-12-27,47,3,South Division,2003,7,1,0.0,264.0,On-Premise
6853,2024-11-07,90,5,Fairfield County,2009,4,2,0.0,576.0,On-Premise
6854,2024-01-30,117,6,Fairfield County,2001,4,3,0.0,900.0,On-Premise
6855,2024-05-01,108,6,Fairfield County,2012,6,8,3.0,1862.4,On-Premise
6856,2024-08-15,153,10,Spirits Division,2003,7,3,0.0,792.0,Off-Premise
6857,2024-05-11,15,1,North Division,1004,12,3,0.0,648.0,On-Premise
6858,2025-12-11,115,7,Fairfield County,2003,7,9,0.0,2376.0,Off-Premise
6859,2024-05-25,41,3,South Division,2010,5,1,0.0,312.0,On-Premise
6860,2025-12-05,38,1,North Division,2005,8,10,0.0,4200.0,Off-Premise
6861,2024-08-20,47,3,South Division,1008,2,3,0.0,216.0,On-Premise
6862,2024-11-10,102,5,Fairfield County,1007,10,2,0.0,528.0,Off-Premise
6863,2024-05-08,58,4,South Division,2009,4,6,7.0,1607.04,On-Premise
6864,2024-08-02,32,2,North Division,2008,6,2,7.0,312.48,On-Premise
6865,2024-05-13,68,4,South Division,1010,2,2,10.0,158.4,Off-Premise
6866,2024-03-21,113,6,Fairfield County,1004,12,1,5.0,205.2,Off-Premise
6867,2025-03-11,177,10,Spirits Division,2011,5,3,0.0,1368.0,On-Premise
6868,2025-12-08,74,3,South Division,2014,5,2,0.0,600.0,On-Premise
6869,2024-04-24,167,11,Spirits Division,2005,8,4,0.0,1680.0,On-Premise
6870,2024-03-20,152,11,Spirits Division,2001,4,5,0.0,1500.0,On-Premise
6871,2024-01-20,121,14,Worldwide Wines,2006,15,7,0.0,2856.0,On-Premise
6872,2025-05-10,160,10,Spirits Division,2008,6,1,5.0,159.6,On-Premise
6873,2025-03-17,77,3,South Division,2009,4,1,0.0,288.0,Off-Premise
6874,2024-02-13,115,7,Fairfield County,1004,12,1,0.0,216.0,Off-Premise
6875,2024-07-20,79,3,South Division,2014,5,18,0.0,5400.0,On-Premise
6876,2024-04-20,21,1,North Division,2003,7,5,0.0,1320.0,On-Premise
6877,2024-02-03,147,11,Spirits Division,1005,13,3,0.0,468.0,On-Premise
6878,2025-11-06,123,8,Worldwide Wines,1005,13,5,0.0,780.0,On-Premise
6879,2025-06-09,164,15,Spirits Division,2015,4,10,0.0,2280.0,On-Premise
6880,2025-08-30,148,11,Spirits Division,1001,1,1,5.0,114.0,On-Premise
6881,2024-03-01,56,4,South Division,2004,7,2,0.0,720.0,On-Premise
6882,2025-04-25,164,15,Spirits Division,2003,7,4,0.0,1056.0,On-Premise
6883,2024-05-01,148,11,Spirits Division,1005,13,2,0.0,312.0,On-Premise
6884,2024-09-16,161,15,Spirits Division,2004,7,1,0.0,360.0,Off-Premise
6885,2024-02-14,97,5,Fairfield County,1006,9,1,0.0,128.0,On-Premise
6886,2024-03-08,115,7,Fairfield County,2004,7,1,0.0,360.0,Off-Premise
6887,2024-11-04,56,4,South Division,2008,6,1,0.0,168.0,On-Premise
6888,2025-11-14,123,8,Worldwide Wines,1010,2,3,0.0,264.0,On-Premise
6889,2024-01-11,7,1,North Division,1007,10,1,0.0,264.0,On-Premise
6890,2024-04-08,56,4,South Division,2006,15,1,0.0,408.0,On-Premise
6891,2024-05-06,150,10,Spirits Division,1005,13,2,0.0,312.0,On-Premise
6892,2025-09-08,126,8,Worldwide Wines,1004,12,7,0.0,1512.0,On-Premise
6893,2024-07-29,155,10,Spirits Division,1006,9,6,0.0,768.0,On-Premise
6894,2025-08-24,6,12,North Division,1003,1,1,0.0,132.0,Off-Premise
6895,2024-07-23,20,12,North Division,1006,9,9,0.0,1152.0,On-Premise
6896,2024-07-08,13,1,North Division,1001,1,1,0.0,120.0,Off-Premise
6897,2025-11-17,153,10,Spirits Division,1010,2,4,5.0,334.4,Off-Premise
6898,2024-12-25,101,6,Fairfield County,2008,6,3,0.0,504.0,On-Premise
6899,2024-01-30,178,15,Spirits Division,1001,1,1,7.0,111.6,Off-Premise
6900,2024-04-02,6,12,North Division,2003,7,1,10.0,237.6,Off-Premise
6901,2024-05-29,90,5,Fairfield County,2004,7,1,5.0,342.0,On-Premise
6902,2024-10-11,85,6,Fairfield County,1009,3,5,0.0,420.0,Off-Premise
6903,2025-08-16,16,2,North Division,1003,1,3,0.0,396.0,Off-Premise
6904,2024-12-22,123,8,Worldwide Wines,1001,1,1,0.0,120.0,On-Premise
6905,2024-12-26,55,13,South Division,1001,1,2,0.0,240.0,Off-Premise
6906,2024-06-13,37,12,North Division,2005,8,19,0.0,7980.0,Off-Premise
6907,2025-05-27,33,1,North Division,1006,9,3,0.0,384.0,Off-Premise
6908,2025-09-19,121,14,Worldwide Wines,2003,7,1,0.0,264.0,On-Premise
6909,2024-09-04,137,8,Worldwide Wines,1010,2,1,5.0,83.6,On-Premise
6910,2025-06-01,177,10,Spirits Division,1003,1,2,0.0,264.0,On-Premise
6911,2025-08-06,160,10,Spirits Division,1009,3,14,0.0,1176.0,On-Premise
6912,2024-03-10,162,15,Spirits Division,2010,5,4,0.0,1248.0,On-Premise
6913,2024-04-11,113,6,Fairfield County,2015,4,1,0.0,228.0,Off-Premise
6914,2025-08-15,54,4,South Division,2001,4,1,0.0,300.0,Off-Premise
6915,2024-01-15,181,15,Spirits Division,2014,5,21,0.0,6300.0,On-Premise
6916,2025-06-25,184,10,Spirits Division,2001,4,1,0.0,300.0,On-Premise
6917,2024-08-10,27,1,North Division,1002,11,1,0.0,144.0,Off-Premise
6918,2024-07-15,92,5,Fairfield County,1008,2,3,0.0,216.0,Off-Premise
6919,2024-10-15,93,5,Fairfield County,2013,5,5,0.0,1380.0,On-Premise
6920,2024-06-24,109,7,Fairfield County,1004,12,1,3.0,209.52,On-Premise
6921,2025-07-04,13,1,North Division,1010,2,5,0.0,440.0,Off-Premise
6922,2024-01-05,72,3,South Division,1008,2,22,0.0,1584.0,Off-Premise
6923,2024-04-11,20,12,North Division,2014,5,2,0.0,600.0,On-Premise
6924,2024-08-07,103,5,Fairfield County,2008,6,1,0.0,168.0,On-Premise
6925,2025-05-31,21,1,North Division,2009,4,1,0.0,288.0,On-Premise
6926,2025-12-25,31,12,North Division,2004,7,8,0.0,2880.0,Off-Premise
6927,2025-05-01,65,13,South Division,1004,12,1,0.0,216.0,Off-Premise
6928,2025-01-10,147,11,Spirits Division,2010,5,4,0.0,1248.0,On-Premise
6929,2025-12-15,38,1,North Division,2014,5,7,0.0,2100.0,Off-Premise
6930,2025-08-26,112,5,Fairfield County,2004,7,1,0.0,360.0,Off-Premise
6931,2024-07-08,65,13,South Division,1007,10,5,3.0,1280.4,Off-Premise
6932,2025-03-26,107,6,Fairfield County,1008,2,4,0.0,288.0,Off-Premise
6933,2025-11-20,21,1,North Division,2004,7,7,0.0,2520.0,On-Premise
6934,2024-04-19,22,1,North Division,2008,6,3,0.0,504.0,On-Premise
6935,2024-07-04,20,12,North Division,2013,5,1,0.0,276.0,On-Premise
6936,2024-12-29,129,8,Worldwide Wines,1004,12,6,0.0,1296.0,Off-Premise
6937,2025-01-23,137,8,Worldwide Wines,1002,11,1,10.0,129.6,On-Premise
6938,2025-03-10,168,11,Spirits Division,1002,11,2,0.0,288.0,Off-Premise
6939,2024-08-07,30,12,North Division,1009,3,3,0.0,252.0,Off-Premise
6940,2025-06-10,30,12,North Division,2005,8,1,0.0,420.0,Off-Premise
6941,2024-08-21,137,8,Worldwide Wines,2006,15,1,3.0,395.76,On-Premise
6942,2025-02-21,42,13,South Division,1004,12,3,3.0,628.56,On-Premise
6943,2024-04-25,49,3,South Division,2003,7,5,10.0,1188.0,On-Premise
6944,2024-11-17,8,1,North Division,1007,10,7,3.0,1792.56,On-Premise
6945,2024-05-06,162,15,Spirits Division,1009,3,3,0.0,252.0,On-Premise
6946,2025-04-22,100,6,Fairfield County,2010,5,1,5.0,296.4,On-Premise
6947,2024-04-22,152,11,Spirits Division,1008,2,2,0.0,144.0,On-Premise
6948,2025-06-16,111,7,Fairfield County,1007,10,3,3.0,768.24,On-Premise
6949,2024-05-19,64,4,South Division,1005,13,6,0.0,936.0,On-Premise
6950,2025-05-22,174,11,Spirits Division,2002,5,1,0.0,240.0,Off-Premise
6951,2025-01-04,62,3,South Division,2008,6,1,0.0,168.0,Off-Premise
6952,2025-12-22,82,6,Fairfield County,2004,7,3,0.0,1080.0,On-Premise
6953,2024-10-22,85,6,Fairfield County,2013,5,3,5.0,786.6,Off-Premise
6954,2025-07-24,101,6,Fairfield County,2003,7,1,0.0,264.0,On-Premise
6955,2024-02-11,68,4,South Division,2002,5,14,0.0,3360.0,Off-Premise
6956,2024-03-25,46,3,South Division,1004,12,1,0.0,216.0,Off-Premise
6957,2024-12-01,178,15,Spirits Division,2015,4,1,0.0,228.0,Off-Premise
6958,2025-05-20,148,11,Spirits Division,2008,6,1,0.0,168.0,On-Premise
6959,2024-04-28,147,11,Spirits Division,1008,2,4,0.0,288.0,On-Premise
6960,2025-01-29,159,15,Spirits Division,2007,14,1,0.0,192.0,Off-Premise
6961,2024-10-17,143,9,Worldwide Wines,2012,6,2,0.0,480.0,On-Premise
6962,2025-04-12,51,13,South Division,1002,11,6,0.0,864.0,On-Premise
6963,2025-09-06,57,3,South Division,2012,6,4,0.0,960.0,On-Premise
6964,2024-11-15,61,3,South Division,2013,5,4,0.0,1104.0,On-Premise
6965,2025-12-04,156,10,Spirits Division,2003,7,2,0.0,528.0,Off-Premise
6966,2025-03-30,76,3,South Division,2010,5,1,3.0,302.64,On-Premise
6967,2024-08-19,50,13,South Division,1004,12,10,5.0,2052.0,On-Premise
6968,2025-07-21,166,11,Spirits Division,2006,15,1,0.0,408.0,Off-Premise
6969,2025-02-21,19,2,North Division,1006,9,1,0.0,128.0,On-Premise
6970,2024-10-24,56,4,South Division,1006,9,6,0.0,768.0,On-Premise
6971,2025-03-14,83,7,Fairfield County,1004,12,8,10.0,1555.2,Off-Premise
6972,2024-07-12,178,15,Spirits Division,1010,2,3,7.0,245.52,Off-Premise
6973,2024-03-12,8,1,North Division,2008,6,1,3.0,162.96,On-Premise
6974,2025-05-02,119,7,Fairfield County,2003,7,1,0.0,264.0,Off-Premise
6975,2025-11-26,145,9,Worldwide Wines,2003,7,3,0.0,792.0,On-Premise
6976,2025-01-11,111,7,Fairfield County,1008,2,2,0.0,144.0,On-Premise
6977,2024-07-02,49,3,South Division,2009,4,1,0.0,288.0,On-Premise
6978,2024-01-14,174,11,Spirits Division,2001,4,5,10.0,1350.0,Off-Premise
6979,2025-11-21,159,15,Spirits Division,1005,13,2,0.0,312.0,Off-Premise
6980,2025-05-18,146,15,Spirits Division,2015,4,7,0.0,1596.0,On-Premise
6981,2025-11-19,123,8,Worldwide Wines,1001,1,2,0.0,240.0,On-Premise
6982,2024-04-17,167,11,Spirits Division,1004,12,11,0.0,2376.0,On-Premise
6983,2025-02-09,84,5,Fairfield County,2009,4,1,0.0,288.0,Off-Premise
6984,2025-03-24,3,1,North Division,1009,3,4,0.0,336.0,Off-Premise
6985,2025-06-19,114,5,Fairfield County,2005,8,1,0.0,420.0,Off-Premise
6986,2025-11-05,138,8,Worldwide Wines,2005,8,38,0.0,15960.0,Off-Premise
6987,2025-11-23,138,8,Worldwide Wines,2002,5,18,0.0,4320.0,Off-Premise
6988,2024-03-28,61,3,South Division,1010,2,2,3.0,170.72,On-Premise
6989,2024-05-02,111,7,Fairfield County,1009,3,1,10.0,75.6,On-Premise
6990,2024-05-26,59,3,South Division,2004,7,1,0.0,360.0,On-Premise
6991,2025-02-08,119,7,Fairfield County,1008,2,4,0.0,288.0,Off-Premise
6992,2025-02-14,100,6,Fairfield County,2005,8,1,5.0,399.0,On-Premise
6993,2025-12-12,148,11,Spirits Division,2004,7,14,0.0,5040.0,On-Premise
6994,2025-08-27,87,5,Fairfield County,2004,7,1,0.0,360.0,On-Premise
6995,2024-04-14,100,6,Fairfield County,1002,11,5,3.0,698.4,On-Premise
6996,2024-06-21,123,8,Worldwide Wines,2015,4,1,0.0,228.0,On-Premise
6997,2024-03-07,83,7,Fairfield County,2012,6,1,0.0,240.0,Off-Premise
6998,2025-01-07,161,15,Spirits Division,1009,3,1,0.0,84.0,Off-Premise
6999,2024-07-22,181,15,Spirits Division,2006,15,19,0.0,7752.0,On-Premise
7000,2024-12-12,129,8,Worldwide Wines,2008,6,1,0.0,168.0,Off-Premise
7001,2024-07-24,132,8,Worldwide Wines,1006,9,5,0.0,640.0,Off-Premise
7002,2025-09-01,115,7,Fairfield County,2008,6,1,0.0,168.0,Off-Premise
7003,2025-02-17,183,11,Spirits Division,2012,6,6,3.0,1396.8,On-Premise
7004,2024-05-05,174,11,Spirits Division,1006,9,4,0.0,512.0,Off-Premise
7005,2024-08-26,31,12,North Division,1010,2,2,0.0,176.0,Off-Premise
7006,2025-03-10,83,7,Fairfield County,2004,7,12,0.0,4320.0,Off-Premise
7007,2025-05-26,61,3,South Division,2012,6,1,5.0,228.0,On-Premise
7008,2024-10-12,127,9,Worldwide Wines,2004,7,6,0.0,2160.0,On-Premise
7009,2025-12-31,104,7,Fairfield County,1006,9,2,0.0,256.0,Off-Premise
7010,2025-08-18,138,8,Worldwide Wines,2008,6,1,0.0,168.0,Off-Premise
7011,2025-08-30,90,5,Fairfield County,1009,3,4,3.0,325.92,On-Premise
7012,2024-10-06,81,7,Fairfield County,2002,5,3,0.0,720.0,On-Premise
7013,2025-10-21,97,5,Fairfield County,1005,13,3,0.0,468.0,On-Premise
7014,2025-02-13,89,7,Fairfield County,2002,5,1,3.0,232.8,Off-Premise
7015,2024-12-30,6,12,North Division,2010,5,6,7.0,1740.96,Off-Premise
7016,2025-05-02,72,3,South Division,2012,6,3,0.0,720.0,Off-Premise
7017,2025-11-13,123,8,Worldwide Wines,1004,12,13,0.0,2808.0,On-Premise
7018,2025-09-09,41,3,South Division,2009,4,9,0.0,2592.0,On-Premise
7019,2025-02-18,66,3,South Division,2002,5,3,0.0,720.0,On-Premise
7020,2025-05-11,89,7,Fairfield County,2011,5,2,0.0,912.0,Off-Premise
7021,2025-06-07,29,1,North Division,2008,6,5,0.0,840.0,Off-Premise
7022,2024-10-12,9,1,North Division,1009,3,15,0.0,1260.0,Off-Premise
7023,2024-05-30,114,5,Fairfield County,2014,5,9,0.0,2700.0,Off-Premise
7024,2025-04-10,127,9,Worldwide Wines,2004,7,1,5.0,342.0,On-Premise
7025,2024-04-20,34,1,North Division,2003,7,1,0.0,264.0,Off-Premise
7026,2024-05-05,107,6,Fairfield County,2013,5,3,0.0,828.0,Off-Premise
7027,2024-09-13,107,6,Fairfield County,2011,5,10,0.0,4560.0,Off-Premise
7028,2025-05-16,20,12,North Division,2009,4,2,0.0,576.0,On-Premise
7029,2025-05-24,19,2,North Division,2011,5,1,5.0,433.2,On-Premise
7030,2024-08-24,122,8,Worldwide Wines,2008,6,2,3.0,325.92,On-Premise
7031,2025-10-05,51,13,South Division,1002,11,1,0.0,144.0,On-Premise
7032,2024-05-17,145,9,Worldwide Wines,2008,6,7,0.0,1176.0,On-Premise
7033,2024-01-31,172,11,Spirits Division,1010,2,5,0.0,440.0,On-Premise
7034,2024-04-11,29,1,North Division,2014,5,1,0.0,300.0,Off-Premise
7035,2024-02-24,27,1,North Division,2011,5,1,0.0,456.0,Off-Premise
7036,2024-03-10,126,8,Worldwide Wines,1009,3,4,0.0,336.0,On-Premise
7037,2025-05-25,125,14,Worldwide Wines,2009,4,10,3.0,2793.6,On-Premise
7038,2025-11-25,61,3,South Division,2014,5,2,3.0,582.0,On-Premise
7039,2024-01-28,96,5,Fairfield County,2004,7,3,0.0,1080.0,On-Premise
7040,2024-07-02,74,3,South Division,2011,5,1,3.0,442.32,On-Premise
7041,2025-01-26,28,12,North Division,1010,2,1,0.0,88.0,On-Premise
7042,2025-09-11,104,7,Fairfield County,1010,2,5,0.0,440.0,Off-Premise
7043,2025-11-26,72,3,South Division,2011,5,3,0.0,1368.0,Off-Premise
7044,2024-11-30,107,6,Fairfield County,2014,5,12,0.0,3600.0,Off-Premise
7045,2024-06-05,117,6,Fairfield County,2001,4,10,0.0,3000.0,On-Premise
7046,2024-11-06,130,14,Worldwide Wines,1007,10,1,0.0,264.0,Off-Premise
7047,2025-09-28,3,1,North Division,2011,5,5,0.0,2280.0,Off-Premise
7048,2025-09-30,167,11,Spirits Division,1004,12,9,0.0,1944.0,On-Premise
7049,2024-04-08,128,8,Worldwide Wines,2001,4,1,0.0,300.0,Off-Premise
7050,2024-03-19,112,5,Fairfield County,2013,5,8,0.0,2208.0,Off-Premise
7051,2025-11-07,60,3,South Division,1005,13,2,0.0,312.0,On-Premise
7052,2025-06-16,173,15,Spirits Division,2007,14,20,3.0,3724.8,Off-Premise
7053,2025-05-19,75,3,South Division,2013,5,4,0.0,1104.0,Off-Premise
7054,2025-04-22,178,15,Spirits Division,2001,4,1,0.0,300.0,Off-Premise
7055,2024-07-25,162,15,Spirits Division,2001,4,3,5.0,855.0,On-Premise
7056,2024-10-27,100,6,Fairfield County,2014,5,1,3.0,291.0,On-Premise
7057,2025-11-08,32,2,North Division,1008,2,5,0.0,360.0,On-Premise
7058,2025-05-24,102,5,Fairfield County,1002,11,4,0.0,576.0,Off-Premise
7059,2025-05-17,27,1,North Division,2008,6,4,0.0,672.0,Off-Premise
7060,2025-05-31,146,15,Spirits Division,1009,3,1,0.0,84.0,On-Premise
7061,2024-09-24,70,13,South Division,1006,9,1,0.0,128.0,On-Premise
7062,2025-07-09,81,7,Fairfield County,2004,7,14,0.0,5040.0,On-Premise
7063,2024-12-17,171,11,Spirits Division,1005,13,5,0.0,780.0,On-Premise
7064,2025-07-07,125,14,Worldwide Wines,1008,2,1,0.0,72.0,On-Premise
7065,2025-07-13,21,1,North Division,2007,14,3,0.0,576.0,On-Premise
7066,2024-01-19,117,6,Fairfield County,1005,13,4,0.0,624.0,On-Premise
7067,2024-02-02,20,12,North Division,2010,5,6,5.0,1778.4,On-Premise
7068,2025-03-16,145,9,Worldwide Wines,2008,6,1,0.0,168.0,On-Premise
7069,2024-05-01,126,8,Worldwide Wines,1005,13,3,0.0,468.0,On-Premise
7070,2025-01-27,101,6,Fairfield County,2012,6,1,5.0,228.0,On-Premise
7071,2025-04-05,9,1,North Division,2005,8,5,0.0,2100.0,Off-Premise
7072,2024-11-18,35,12,North Division,2009,4,2,0.0,576.0,On-Premise
